Name,Phone,Rating,Address,Street.Address,City,Categories,Review.Count,Latitude,Longitude,Reviews,source,Authenticity,Restaurant,chain,Bubble Tea_ind,Coffee & Tea_ind,Juice Bars & Smoothies_ind,Taiwanese_ind,Tea Rooms_ind,Desserts_ind,Ice Cream & Frozen Yogurt_ind,Shaved Ice_ind,Donuts_ind,Asian Fusion_ind,Vietnamese_ind,Cafes_ind,Bakeries_ind,Ramen_ind,Arcades_ind,Chicken Wings_ind,Sandwiches_ind,Japanese_ind,Waffles_ind,Sushi Bars_ind,Custom Cakes_ind,Dim Sum_ind,Hong Kong Style Cafe_ind,Creperies_ind,Chinese_ind,International Grocery_ind
Kung Fu Tea,17183212886,3,"136-20 Roosevelt Ave, Ste 7, Flushing, NY 11354",136-20 Roosevelt Ave,Flushing,"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",52,40.75933,-73.829155,"['Milk tea was so yummy & the boba tasted really good!!! Quick service in the mall food court.', 'They have a very unique and addictive flavor. But little bit pricey. Sides dishes are delicious. Try to avoid curly fried, they are always soggy. \nMy...', 'Always an excellent bubble tea! They quality is phenomenal and the fact that they have many flavors is excellent. Their king fu flavor is a strong black...']",nyc_boba,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
U-Crew Thai Creamery & Tea,19176986662,3.5,"103-22 Roosevelt Ave, Corona, NY 11368",103-22 Roosevelt Ave,Corona,"Bubble Tea, Creperies, Desserts",13,40.749588,-73.861987,"['Bubble bubble! Bubble tea! Nice experience to see how the boba are made before you drink it!\n\nLocation: it is located in Corona Queens, the interior is okay...', 'We decided to have some fun drinks delivered and we found these drinks in lightbulb containers that light up!', 'This place just opened 3 days ago and I just had to come in and try it when I saw thai creamery and the buy one get one advertisement was definitely the...']",nyc_boba,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Little Starry Cafe,13479252092,5,"4836 90th St, New York, NY 11373",4836 90th St,New York,"Bubble Tea, Custom Cakes",2,40.74037244,-73.87465506,"['Little Starry Cafe is the kind of place I love to get yummy drinks like the mango pomelo sago or strawberry sago. They also have a variety of milk teas,...', 'I stumbled upon Little Starry Cakes on Instagram and decided to order my customized birthday cake from here due to their cute and minimalist designs! Stella...']",nyc_boba,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Crepe N Tearia,17183800887,3.5,"177-07 Union Tpke, Fresh Meadows, NY 11366",177-07 Union Tpke,Fresh Meadows,"Creperies, Tea Rooms, Bubble Tea",182,40.7262611,-73.7907523,"['The best almond milk bubble tea! I have gone to many other places for almond milk bubble tea but nothing compares to this one. They make it fresh right in...', 'Food Service and Ambiance are great. People behind the counter are friendly and helpful. The bubble teas are sweet but not clawingly so. The coffee flavor...', 'I always come and bring my daughter here to get some boba tea. After covid they have not allowed anyone to sit inside. So you basically walk in and order to...']",nyc_boba,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
TBaar,NA,4,"37-11 Main St, Flushing, NY 11354",37-11 Main St,Flushing,"Bubble Tea, Juice Bars & Smoothies, Coffee & Tea",6,40.7613116,-73.8308122,"[""The weirdest thing is that I've never actually been inside TBaar. I've only ever bought from them through the little kiosk window on the outside. I love the..."", ""first time trying tbaar and I love it!! They have a huge selection of flavors which means I have more to try next time I'm in flushing!! \n\nNice quick..."", ""Pretty much a standard TBaar.  I've come to like TBaar for their iced teas with no milk.  They do a very good job with just brewing very good quality tea...""]",nyc_boba,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Black Sheep Coffee House,17184069344,5,"101-20 Astoria Blvd, Queens, NY 11369",101-20 Astoria Blvd,Queens,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",1,40.76149881,-73.86763264,['The coffee was Great and food was delicious . My hubby and I had the Belgian waffles and cheese steak  owners were very kind. Wish their business blessings'],nyc_boba,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kung Fu Tea,19294620010,3.5,"86-12 Justice Ave, Elmhurst, NY 11373",86-12 Justice Ave,Elmhurst,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",145,40.7375709,-73.8767088,"[""I've been to other locations of Kung Fu Tea as well. They are a very solid bubble tea chain and one of the best in NYC. This particular location is very..."", 'Love their taro with jasmine green tea, also their taro with lychee jelly - perfect texture, just hard enough, not mushy. \n\nThey have a small snack menu...', ""As usual let's open with a KFT rap:\n\nI don't like beans in my drinks, not even MUNG FU\nIf you brought the tea, it's already been BRUNG FU\nIf you're...""]",nyc_boba,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Teaporation,NA,4,"37-64 90th St, Queens, NY 11372",37-64 90th St,Queens,Bubble Tea,4,40.74873059,-73.87676854,"['i was very excited to discover a new bubble tea place opened in the neighborhood while grocery shopping (key food is unhelpfully right next door - pretty...', 'Im sorry this is my first time trying out the tea via UberEats...ordered Oolong tea and strawberry tea, only two sips ... I had to throw it away cause it s...', 'Absolutely the best bubble tea in queens. Cute place for a quick get together.  Store is clean and inviting.  Freshly made tea with many topping options. No...']",nyc_boba,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TBaar,NA,5,"96-3 37th Ave, Corona, NY 11368",96-3 37th Ave,Corona,"Bubble Tea, Juice Bars & Smoothies",2,40.75171509,-73.87063634,"['1. Excellent location \n2. Super fast service \n3. Reasonably priced \n4. Wide variety for items \n5. Delicious end products \n\nHighly recommended.', 'This place have been open since jan. 2019 but I didnt realize it till today, since I didnt see a business sign. This place is runned by a couple and we had...']",nyc_boba,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gong Cha,NA,4.5,"88-01 Queens Blvd, Queens, NY 11375",88-01 Queens Blvd,Queens,Bubble Tea,3,40.7350841,-73.8745297,"[""Haven't been here in a while and since they gave me a coupon I decided to treat myself. Ordered a medium strawberry green tea with coconut jelly. Not sure..."", 'My co worker and I usually have Friday night dinner together but today we switched it up and had Friday night Gong Cha, I got the lychee oolong tea which of...', ""I'm so happy they opened a gong cha closer to me. The closest one was at the mall so this location is even closer haha. Got my usual taro slush with 30%...""]",nyc_boba,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tbaar,NA,3.5,"135-52 Roosevelt Ave, Flushing, NY 11354",135-52 Roosevelt Ave,Flushing,Bubble Tea,2,40.759357,-73.830396,"['Pretty average boba tea place. Nothing particularly special, but also no huge complaints from me.', ""I think this is the Tbaar that I've been to all the time for drinks!!! My daughter absolutely loves their strawberry smoothie!! In fact, she's like totally...""]",nyc_boba,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
One Nice Tea,17187990028,2.5,"37-12 Main St, Flushing, NY 11354",37-12 Main St,Flushing,Bubble Tea,3,40.76097,-73.83147,"['Decent drinks but boba was beyond terrible, tasted few days old with no chew or sustenance. I could not be bothered to drink the boba and chew it, so I...', ""Got two milk based drinks. Both were lightly sweet. I usually don't like sweet drinks; but I was surprised at how fast I drank it all without..."", 'I decided to try One Nice Tea one night due to a promotion I found via an app. I have never heard of this brand before but was intrigued by their website...']",nyc_boba,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Max Bakery,13478327745,4.5,"37-63 90th St, Jackson Heights, NY 11372",37-63 90th St,Jackson Heights,"Coffee & Tea, Bakeries, Bubble Tea",20,40.74945719,-73.87643145,"[""I'd highly recommend their fish sandwiches from here! They're often displayed on a tray up front and it's usually the first thing you'd see upon walking in..."", ""Posting an updated review. Come here often to Max Bakery for it is a family favorite. Reasons why? \n-it's near the train station. Grab your bun and go up..."", ""This place rules. Really cheap, affordable baked goods--between $1.50-$2 for the most part, and after 5pm most of the baked goods are $1. They're all cute...""]",nyc_boba,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Grand Asia Market,9.19E+09,3.9,"1253 Buck Jones Rd, Raleigh, NC 27606",NA,Raleigh,"Bakeries, Chinese, International Grocery",306,35.76585979,78.73997311,"My opinions, and experiences 
* I love it when everything in this store is stocked, and organized.
* I loved their hotdogs in their bakery.
* I love the...",raleigh_boba,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Tea Hill,9849994580,4.4,"318 W Franklin St, Chapel Hill, NC 27516",NA,Chapel Hill,"Bubble Tea, Coffee & Tea",14,35.91162,79.06072,The place is SO cute! Workers are also really nice. This is my go to place for boba on Franklin street. They are very aware when you ask for less ice/less...,raleigh_boba,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bumble Tea,9198968114,4.2,"3221 Avent Ferry Rd, Raleigh, NC 27606",NA,Raleigh,"Coffee & Tea, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",182,35.76768229,78.69579098,"Was here for an event they hosted. Super cute space and amazing teas! Got the fresh pressed sugar cane tea. 

Super nice",raleigh_boba,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
